lat,lng
37.441662,126.739816
37.441646,126.739383
37.441573,126.739101
37.441572,126.73908
37.441605,126.738781
37.441325,126.738772
37.440902,126.738719
37.440407,126.738779
37.440074,126.738786
37.439781,126.738786
37.439594,126.738533
37.439594,126.73815
37.439594,126.737826
37.439594,126.737796
37.439594,126.737582
37.43959,126.736994
37.439584,126.736268
37.43958,126.735312
37.439578,126.734359
37.439575,126.733562
37.439569,126.732832
37.439565,126.732357
37.439429,126.732146
37.438803,126.732159
37.438062,126.732175
37.437377,126.73219
37.436742,126.732203
37.436198,126.732215
37.435508,126.732226
37.434712,126.732237
37.433858,126.732248
37.433196,126.732259
37.432481,126.732299
37.431971,126.732413
37.431905,126.732158
37.431914,126.73199
37.431939,126.731789
37.43181,126.731574
37.431711,126.731414
37.431672,126.731342
37.431673,126.731337
37.431672,126.731344
37.431672,126.731344
37.431741,126.731556
37.431948,126.731805
37.431912,126.731995
37.43175,126.732498
37.431422,126.732698
37.430854,126.73309
37.430276,126.733491
37.429657,126.733884
37.428916,126.734141
37.428138,126.734302
37.427393,126.734455
37.42692,126.734591
37.426424,126.734461
37.425989,126.734247
37.425428,126.733918
37.424695,126.733489
37.424114,126.733129
37.423543,126.732768
37.423383,126.73273
37.423293,126.732727
37.423266,126.732726
37.423053,126.732724
37.422571,126.732493
37.422037,126.732231
37.421654,126.732096
37.421578,126.732032
37.42142,126.731897
37.421094,126.731608
37.420611,126.731155
37.420174,126.730712
37.419846,126.730316
37.41975,126.730194
37.419618,126.730025
37.419261,126.72958
37.418704,126.728927
37.418135,126.728441
37.417363,126.72792
37.416523,126.727358
37.415709,126.726897
37.415065,126.726638
37.414386,126.726385
37.413671,126.726105
37.412827,126.725698
37.412158,126.725298
37.411833,126.725073
37.411795,126.725045
37.411728,126.724997
37.411396,126.724787
37.411109,126.724583
37.411313,126.724454
37.411344,126.724458
37.411297,126.724428
37.411283,126.724396
37.411271,126.724413
37.411297,126.724405
37.411297,126.724405
