lat,lng
37.4062,126.729438
37.406316,126.729247
37.406506,126.729085
37.406576,126.729008
37.406707,126.728849
37.406837,126.728515
37.406659,126.728071
37.406443,126.727385
37.406252,126.726568
37.406089,126.72576
37.405935,126.724994
37.405808,126.724354
37.405714,126.723867
37.405698,126.723782
37.40567,126.723636
37.405914,126.72346
37.406354,126.723328
37.406752,126.723209
37.407024,126.723128
37.407041,126.723123
37.407165,126.723085
37.407486,126.72299
37.40798,126.722939
37.408711,126.723039
37.409434,126.723379
37.409929,126.723735
37.410443,126.724106
37.41066,126.724262
37.410668,126.724268
37.410801,126.724363
37.411289,126.724711
37.411682,126.724835
37.412037,126.72483
37.412349,126.724912
37.412683,126.725068
37.413122,126.725235
37.413675,126.72541
37.414198,126.725556
37.414651,126.725456
37.414974,126.725169
37.415305,126.72488
37.415668,126.724577
37.415926,126.724361
37.416238,126.724095
37.41658,126.723809
37.417008,126.723448
37.417524,126.723012
37.418024,126.722589
37.418465,126.722217
37.418813,126.721922
37.419211,126.721587
37.419629,126.721239
37.419944,126.720979
37.420278,126.72071
37.420656,126.720412
37.420932,126.720206
37.421039,126.720128
37.421157,126.720041
37.421415,126.719852
37.421436,126.719837
37.421479,126.719806
37.421715,126.719639
37.422003,126.719394
37.422058,126.718774
37.422081,126.718156
37.422094,126.717797
37.422088,126.717782
37.42209,126.717516
37.422125,126.71695
37.422151,126.716227
37.422189,126.715306
37.422221,126.714434
37.422261,126.713533
37.422308,126.712651
37.422338,126.711969
37.422355,126.711493
37.422348,126.71144
37.422349,126.711245
37.422375,126.710737
37.422405,126.710075
37.422434,126.709443
37.422472,126.708632
37.422503,126.707973
37.422548,126.707375
37.422592,126.706863
37.422668,126.706074
37.422734,126.70541
37.42279,126.704836
37.422813,126.704714
37.42284,126.704457
37.422886,126.703811
37.422927,126.70328
37.422989,126.702612
37.423043,126.701938
37.423107,126.701187
37.423213,126.700032
37.423298,126.699255
37.423338,126.698899
37.423344,126.698831
37.423518,126.698522
37.423882,126.698535
37.424403,126.698662
37.424904,126.698778
37.425435,126.6989
37.425961,126.698992
37.426608,126.698976
37.427203,126.699049
37.427543,126.69908
37.427596,126.699085
37.427741,126.698985
37.428088,126.699019
37.428543,126.699051
37.429112,126.699062
37.429526,126.699031
37.430165,126.698969
37.430755,126.698879
37.431361,126.69878
37.431896,126.698603
37.432646,126.698381
37.433388,126.698135
37.433995,126.697858
37.434823,126.697504
37.435702,126.697012
37.436455,126.696638
37.437054,126.696249
37.437493,126.695939
37.437719,126.69579
37.437882,126.695658
37.43852,126.695299
37.438781,126.694743
37.438706,126.693799
37.438636,126.692839
37.438586,126.692075
37.438524,126.691041
37.438475,126.690207
37.438428,126.689607
37.438423,126.689301
37.438426,126.689005
37.438442,126.68841
37.438466,126.687538
37.438482,126.686694
37.438499,126.68579
37.43852,126.684719
37.438552,126.683647
37.438564,126.68273
37.438674,126.681459
37.438964,126.680503
37.439242,126.679516
37.439403,126.678799
37.439469,126.678381
37.439497,126.67841
37.439537,126.678158
37.439536,126.676661
37.439536,126.676395
37.439536,126.676176
37.439536,126.676144
37.439551,126.675945
37.439501,126.675464
37.439492,126.67498
37.439522,126.674395
37.439563,126.67379
37.439618,126.673085
37.43967,126.67244
37.439754,126.671487
37.439837,126.67036
37.439903,126.669337
37.439949,126.668527
37.440011,126.667595
37.440067,126.666787
37.440122,126.665967
37.440187,126.664982
37.440258,126.66417
37.440512,126.663332
37.440807,126.66257
37.441007,126.662048
37.441351,126.66118
37.441681,126.660349
37.442028,126.65953
37.442391,126.658621
37.442705,126.657835
37.442866,126.657433
37.4429,126.657347
37.442985,126.657136
37.443204,126.65658
37.443427,126.656016
37.443713,126.655287
37.443853,126.655162
37.444239,126.655395
37.444652,126.655645
37.445106,126.65592
37.445501,126.656159
37.445765,126.656319
37.445765,126.656319
