lat,lng
37.407547,126.722972
37.406994,126.723136
37.406436,126.723304
37.405872,126.723472
37.405595,126.723234
37.40549,126.722662
37.405346,126.721873
37.405195,126.721052
37.404984,126.71998
37.404846,126.719089
37.404734,126.718294
37.404582,126.717278
37.40446,126.716466
37.404335,126.715401
37.404332,126.714482
37.404396,126.713427
37.404544,126.712431
37.40472,126.711658
37.404949,126.711373
37.405481,126.711548
37.406028,126.711708
37.406474,126.711839
37.406716,126.71191
37.407119,126.712028
37.407684,126.712193
37.40815,126.71233
37.408631,126.712471
37.409211,126.712643
37.409677,126.712783
37.410362,126.712989
37.411101,126.713212
37.411754,126.713408
37.412352,126.713588
37.412716,126.713694
37.412944,126.713267
37.413016,126.71311
37.41308,126.71297
37.413208,126.712691
37.413242,126.712616
37.413325,126.712432
37.413289,126.71232
37.413248,126.712126
37.413226,126.712223
37.413215,126.712272
37.412939,126.712839
37.41278,126.713397
37.412793,126.713702
37.413066,126.714001
37.413748,126.714005
37.414512,126.714235
37.415114,126.714417
37.415722,126.714601
37.416447,126.714827
37.41708,126.71502
37.41786,126.715257
37.418747,126.715522
37.419463,126.715736
37.42016,126.715945
37.420762,126.716125
37.421444,126.716338
37.42193,126.71649
37.422028,126.717077
37.422007,126.717647
37.421982,126.718343
37.421962,126.718902
37.421944,126.719398
37.421735,126.719625
37.421384,126.719873
37.420984,126.720168
37.420577,126.720473
37.420116,126.720839
37.41971,126.721172
37.419355,126.721467
37.418987,126.721776
37.418731,126.721992
37.418423,126.722252
37.417901,126.722693
37.417403,126.723114
37.41686,126.723573
37.416419,126.723944
37.416018,126.724282
37.415697,126.724552
37.415253,126.724923
37.414745,126.725372
37.414352,126.7256
37.413837,126.725454
37.413308,126.725298
37.412849,126.725142
37.412339,126.724907
37.411965,126.724831
37.411411,126.724799
37.411113,126.724586
37.411237,126.724457
37.411439,126.724484
37.41142,126.724455
37.41142,126.724455
