lat,lng
37.5192012,126.7051483
37.5191129,126.7052571
37.5191011,126.7052953
37.5190831,126.705328
37.5190693,126.7053767
37.5190322,126.7054672
37.5189933,126.7055948
37.5189378,126.7056758
37.5189115,126.7057089
37.5188508,126.7057743
37.5187762,126.705883
37.5187181,126.7059497
37.5186728,126.7060186
37.5186466,126.7060553
37.5186212,126.7060648
37.5185129,126.7060585
37.5184701,126.7060567
37.5183341,126.7060541
37.5182316,126.7060454
37.5181901,126.7060417
37.5180947,126.7060376
37.5180145,126.7060331
37.5178835,126.7060292
37.5178429,126.7060304
37.5177226,126.7060448
37.5176455,126.7060478
37.5175729,126.7060415
37.5175281,126.7060317
37.5174958,126.7060277
37.5174734,126.7060215
37.5174418,126.7060062
37.5174186,126.7059755
37.5173986,126.7059221
37.5174112,126.7058094
37.517431,126.70566
37.5174585,126.7054915
37.5174759,126.7053521
37.5174813,126.7052983
37.5174916,126.7052091
37.5174992,126.7050844
37.5175027,126.7050024
37.5175062,126.7049272
37.5175131,126.704889
37.5175133,126.7048852
37.5175133,126.7048863
37.5175131,126.7048883
37.5175131,126.704889
37.5175131,126.7048891
37.5175131,126.7048892
37.5175131,126.7048892
37.5175131,126.7048892
37.5175131,126.7048892
37.5175131,126.7048892
37.5175131,126.7048892
37.5175131,126.7048892
37.5175131,126.7048892
37.5175131,126.7048892
37.5175131,126.7048892
37.5175131,126.7048892
37.5175131,126.7048892
37.5175131,126.7048892
37.5175004,126.7048598
37.5175009,126.7047957
37.5175044,126.7047406
37.517525,126.7045615
37.517514,126.7044188
37.5174491,126.7042989
37.5173503,126.7042422
37.5172654,126.7042241
37.5170828,126.7042017
37.5168002,126.7041729
37.5166472,126.7041524
37.5165443,126.70414
37.5164808,126.7041336
37.5164651,126.7041327
37.5164479,126.7041343
37.5163298,126.704141
37.5162701,126.7041336
37.5161263,126.7041188
37.5159434,126.7041026
37.5157546,126.70409
37.5155757,126.7040782
37.5154139,126.7040694
37.5152421,126.704056
37.5150774,126.7040561
37.5149404,126.7040356
37.5148738,126.7040373
37.5148564,126.7040379
37.5148751,126.704042
37.5148845,126.7040441
37.5148845,126.7040441
37.5148845,126.7040441
37.5148612,126.7040283
37.5147715,126.7040209
37.5146478,126.7040126
37.5144793,126.7040018
37.5142962,126.7039883
37.5141983,126.703983
37.5139127,126.7039635
37.5137346,126.7039476
37.5135809,126.7039383
37.5135215,126.7039359
37.5134322,126.7039315
37.5133676,126.7039366
37.5133619,126.7039406
37.5133702,126.7039432
37.5133195,126.7039655
37.5132547,126.7039723
37.513182,126.7039616
37.5130865,126.7039484
37.5130268,126.7039484
37.5128963,126.703931
37.5127338,126.7039146
37.5125358,126.7038949
37.5122954,126.7038639
37.5120519,126.7038265
37.5117945,126.7037885
37.511528,126.7037611
37.5112507,126.7037361
37.5108348,126.7036993
37.5105664,126.7036776
37.510307,126.7036486
37.5100542,126.7036179
37.5098073,126.7035873
37.5095693,126.7035546
37.5093643,126.703525
37.5091994,126.7034973
37.5090754,126.703482
37.5089888,126.7034746
37.5089453,126.7034701
37.5089372,126.7034689
37.5089452,126.7034691
37.5089469,126.7034692
37.5089481,126.7034693
37.5089484,126.7034693
37.5089486,126.7034693
37.5089486,126.7034693
37.5089486,126.7034693
37.5089486,126.7034693
37.5089354,126.7034749
37.5089127,126.703475
37.5088468,126.7034681
37.5087213,126.703458
37.508551,126.7034396
37.5083478,126.7034331
37.5081269,126.7034222
37.5078731,126.7034029
37.5076067,126.7033786
37.5073316,126.7033591
37.507046,126.7033443
37.5067582,126.7033264
37.5064605,126.7033027
37.5061546,126.7032856
37.5059946,126.7032786
37.5056881,126.7032677
37.5053795,126.7032531
37.5050642,126.7032431
37.5046135,126.7032288
37.5043279,126.703208
37.5040617,126.7031786
37.503793,126.7031445
37.5036618,126.7031286
37.503259,126.7030824
37.5029666,126.703048
37.5028129,126.7030304
37.5025008,126.702995
37.50219,126.7029583
37.5017225,126.7029033
37.5014121,126.7028665
37.5011042,126.7028302
37.5007943,126.7027927
37.5006353,126.7027734
37.5001524,126.7027169
37.4998331,126.7026794
37.4996726,126.7026607
37.4993589,126.7026239
37.4990511,126.7025883
37.498649,126.7025389
37.4984459,126.7025138
37.49835,126.7025032
37.4981778,126.7024848
37.4979824,126.7024627
37.4979129,126.7024543
37.4978949,126.7024515
37.4978947,126.7024512
37.4978978,126.7024515
37.4978999,126.7024518
37.4979006,126.7024519
37.4979008,126.7024519
37.4979008,126.7024519
37.4979008,126.7024519
37.4979008,126.7024519
37.4979008,126.7024519
37.4979008,126.7024519
37.4979008,126.7024519
37.4979008,126.7024519
37.4979008,126.7024519
37.4979008,126.7024519
37.4979008,126.7024519
37.4979008,126.7024519
37.4978876,126.702451
37.4978204,126.7024402
37.497732,126.7024273
37.4976167,126.7024164
37.4974851,126.7024086
37.4973377,126.7024088
37.4971742,126.7024158
37.4970009,126.7024307
37.4969143,126.7024416
37.4967487,126.7024667
37.4964636,126.7025168
37.4962613,126.7025643
37.4960614,126.7026344
37.4958529,126.7027219
37.4956343,126.7028145
37.4955173,126.7028633
37.4951567,126.7030411
37.4950277,126.7031095
37.494637,126.7033278
37.4943748,126.7034659
37.4941261,126.7035941
37.4940076,126.7036535
37.4936427,126.7038327
37.4933916,126.7039627
37.4931371,126.7040925
37.4928851,126.7042131
37.4927576,126.7042744
37.4925072,126.704401
37.4921128,126.7046019
37.4918489,126.7047354
37.491581,126.7048708
37.4914452,126.7049415
37.4911847,126.7050868
37.4909175,126.7052242
37.4906625,126.7053513
37.4904158,126.7054808
37.4901906,126.7056041
37.4898978,126.7057644
37.4897575,126.7058499
37.4897027,126.7058828
37.4896028,126.7059411
37.4895797,126.7059543
37.4895616,126.7059628
37.4895701,126.7059559
37.4895713,126.705955
37.4895724,126.7059541
37.489573,126.7059537
37.489573,126.7059536
37.4895731,126.7059536
37.4895731,126.7059536
37.4895731,126.7059536
37.4895731,126.7059536
37.4895731,126.7059536
37.4895731,126.7059536
37.4895731,126.7059536
37.4895731,126.7059536
37.4895731,126.7059536
37.4895731,126.7059536
37.4895731,126.7059536
37.4895731,126.7059536
37.4895731,126.7059536
37.4895731,126.7059536
37.4895731,126.7059536
37.4895731,126.7059536
37.4895731,126.7059536
37.4895731,126.7059536
37.4895731,126.7059536
37.4895731,126.7059536
37.4895731,126.7059536
37.4895731,126.7059536
37.4895731,126.7059536
37.4895731,126.7059536
37.4895731,126.7059536
37.4895731,126.7059536
37.4895731,126.7059536
37.4895731,126.7059536
37.4895731,126.7059536
37.4895731,126.7059536
37.4895731,126.7059536
37.4895731,126.7059536
37.4895731,126.7059536
37.4895731,126.7059536
37.4895731,126.7059536
37.4895731,126.7059536
37.4895731,126.7059536
37.4895731,126.7059536
37.4895731,126.7059536
37.4895357,126.705974
37.4894866,126.7060033
37.4893396,126.7060914
37.4892648,126.7061372
37.4890215,126.7062836
37.4888433,126.7063908
37.4886669,126.7064955
37.4884871,126.7066028
37.4883971,126.7066565
37.4882226,126.7067604
37.4879994,126.7068921
