lat,lng
37.40821,126.722889
37.408179,126.722868
37.408173,126.72299
37.408404,126.723015
37.408802,126.723069
37.40923,126.723244
37.409399,126.723356
37.409545,126.723458
37.409939,126.723742
37.41046,126.724119
37.410971,126.724484
37.411181,126.724634
37.411197,126.724646
37.411207,126.724653
37.411318,126.724732
37.411697,126.724895
37.412121,126.72484
37.412395,126.724933
37.412746,126.725097
37.413265,126.725284
37.413688,126.725413
37.414183,126.725552
37.414637,126.725469
37.415036,126.725114
37.415367,126.724828
37.415795,126.724471
37.41611,126.724203
37.416504,126.723873
37.416988,126.723465
37.417404,126.723114
37.417963,126.722641
37.418376,126.722292
37.418817,126.721919
37.419176,126.721616
37.419701,126.721179
37.420288,126.720702
37.420852,126.720265
37.421027,126.720137
37.421221,126.719994
37.421494,126.719795
37.421505,126.719788
37.421541,126.719763
37.421549,126.719757
37.421537,126.719765
37.421724,126.719633
37.421949,126.719251
37.421974,126.718564
37.42199,126.718118
37.421994,126.71801
37.422004,126.717755
37.42202,126.717291
37.422047,126.716582
37.422087,126.715715
37.422129,126.714824
37.422168,126.713992
37.422207,126.713164
37.422245,126.712323
37.422294,126.711185
37.422332,126.710328
37.422372,126.709435
37.422417,126.708613
37.422452,126.707968
37.422506,126.70715
37.422552,126.706495
37.42264,126.705615
37.422674,126.705255
37.422693,126.705047
37.422693,126.705046
37.422704,126.704928
37.422712,126.704839
37.422718,126.704775
37.422746,126.70447
37.422791,126.70395
37.422833,126.703434
37.422887,126.702839
37.422932,126.702344
37.422965,126.701968
37.422985,126.701697
37.422998,126.701526
37.423015,126.701287
37.423173,126.700431
37.423247,126.699575
37.423305,126.698896
37.423472,126.698578
37.423959,126.698547
37.424873,126.698759
37.425675,126.698929
37.426336,126.699001
37.427012,126.698916
37.427493,126.69896
37.427832,126.698991
37.427951,126.699003
37.428052,126.699012
37.428082,126.699015
37.428098,126.699017
37.42809,126.699016
37.428054,126.699012
37.428262,126.699032
37.428621,126.699061
37.429329,126.699045
37.429894,126.698995
37.430665,126.698893
37.431424,126.69872
37.432279,126.69848
37.433169,126.698213
37.433899,126.697892
37.434813,126.697429
37.435635,126.696951
37.436822,126.69639
37.437685,126.695806
37.438495,126.69521
37.439487,126.694582
37.440434,126.693972
37.440999,126.693568
37.441421,126.693259
37.441724,126.692992
37.441984,126.692771
37.442205,126.692555
37.442299,126.692457
37.442457,126.692318
37.4427,126.692035
37.443056,126.69156
37.44363,126.690993
37.444196,126.690551
37.444743,126.690256
37.445423,126.690048
37.446298,126.689979
37.446367,126.689977
37.446385,126.689976
37.446386,126.689976
37.446449,126.689974
37.446557,126.689972
37.446687,126.68997
37.446851,126.689968
37.447008,126.689967
37.4472,126.689964
37.4473,126.689963
37.447294,126.689963
37.447386,126.689962
37.447624,126.689959
37.447985,126.689954
37.448513,126.689953
37.449079,126.689958
37.449551,126.689947
37.450048,126.68992
37.451666,126.689812
37.452047,126.689787
37.452336,126.689768
37.452762,126.689742
37.454354,126.689649
37.454542,126.689634
37.454594,126.68963
37.454568,126.689632
37.454576,126.689631
37.45487,126.689609
37.455454,126.689567
37.455824,126.689548
37.455928,126.689542
37.456058,126.689535
37.45629,126.689518
37.456685,126.689489
37.457098,126.689457
37.457408,126.689441
37.457596,126.689431
37.457641,126.689429
37.457682,126.689426
37.457657,126.689428
37.457747,126.689423
37.458144,126.689439
37.458716,126.689481
37.459424,126.689541
37.460156,126.689582
37.460641,126.689609
37.461174,126.689644
37.461496,126.689671
37.46188,126.689707
37.462373,126.689745
37.463058,126.689796
37.463687,126.689853
37.464478,126.689909
37.464999,126.689942
37.465792,126.690052
37.466524,126.690158
37.467247,126.690177
37.467567,126.690181
37.467898,126.690169
37.468097,126.690182
37.468326,126.690238
37.468398,126.69023
37.468443,126.690205
37.468442,126.690205
37.46839,126.690317
37.468384,126.690317
37.468432,126.69032
37.468447,126.690321
37.468438,126.69032
37.468437,126.69032
37.468395,126.690317
37.468538,126.689777
37.468659,126.689121
37.468822,126.688222
37.46896,126.687491
37.468982,126.687371
37.468983,126.687366
