lat,lng
37.508918,126.641694
37.509254,126.641691
37.50927,126.641276
37.509274,126.640686
37.509275,126.639926
37.509276,126.639218
37.509278,126.638305
37.509279,126.637404
37.509281,126.636723
37.509282,126.636025
37.509284,126.635688
37.509284,126.635646
37.509285,126.63559
37.509289,126.635412
37.509298,126.63514
37.509303,126.634679
37.509307,126.634171
37.509311,126.633757
37.509314,126.63323
37.509315,126.632723
37.509315,126.632217
37.509314,126.631615
37.509314,126.631013
37.509314,126.630403
37.509314,126.629825
37.509313,126.629408
37.509313,126.629105
37.509313,126.629022
37.509313,126.62883
37.509313,126.628592
37.509099,126.628538
37.50868,126.628537
37.508227,126.628536
37.508068,126.628515
37.508179,126.627996
37.508456,126.627997
37.508515,126.627985
37.508566,126.627973
37.508673,126.627905
37.508673,126.627905
